href,menu
/ho-chi-minh/kibi-nuoc-mia-banh-gao-lac-co-giang,Rau Má
/ho-chi-minh/kibi-nuoc-mia-banh-gao-lac-co-giang,Nha Đam Lá Dứa
/ho-chi-minh/kibi-nuoc-mia-banh-gao-lac-co-giang,Sâm Bông Cúc
/ho-chi-minh/kibi-nuoc-mia-banh-gao-lac-co-giang,Nước Mủ Chôm
/ho-chi-minh/chi-cuc-banh-bot-loc-phan-thiet,Chả
/ho-chi-minh/chi-cuc-banh-bot-loc-phan-thiet,Bánh bột lọc ( tôm/thịt ) nửa ký
/ho-chi-minh/chi-cuc-banh-bot-loc-phan-thiet,Hành Phi Nhà Làm  100gram
/ho-chi-minh/chi-cuc-banh-bot-loc-phan-thiet,Banh bot loc hop nhỏ
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà tắc Thái xanh
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Măng Cụt Tươi Size L
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà tắc Thái xanh
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà chanh Thái xanh
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà sữa Thái Đỏ (size M)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Hồng trà Kem Trứng
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Olong Kem Trứng
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà gạo Kem Trứng
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Lục trà Kem Trứng
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Sữa Trân Châu
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Hồng Trà Trân Châu Size L
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Sữa Phô Mai Dragon Ball
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Sữa Đặc Biệt (Size L)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Sữa Than Tre
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Sữa Ô long
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Mãng Cầu Size L
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Sữa Gạo Rang
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Sữa Choco
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Sữa Matcha
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Sữa Khoai Môn
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà sữa truyền thống size L (CHƯA CÓ TOPPING)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Vải (size L)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Đào (size L)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Táo Xanh (Size L)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Tắc Nha Đam (Size L)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Chanh Nha Đam (size L)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Sữa tươi trân châu đường đen
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Sữa chua trân châu đường đen
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Hồng Trà Macchiato Size L
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Lục Trà Lài Macchiato Size L
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Ôlong Macchiato Size L
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trà Gạo Rang Macchiato Size L
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Combo 3 Ly Hồng Trà Trân Châu Size L
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Thạch Bi Phô Mai (6 Viên)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Thạch Củ Năng
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Pudding Chocolate (2 Cái)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Thạch khoai môn
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Pudding trứng (2 Cái)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Pudding Matcha (2 Cái)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trân Châu 3Q Giòn
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trân Châu Đen
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Đào Miếng (6 Miếng)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Trái Vải (3 Trái)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Hạt thủy tinh DƯA LƯỚI
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Chanh tuyết Size L
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Chanh tươi Size L
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Xúc xích Đức 1 cây
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Gà xiên que (1 xiên)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Đậu hủ phô mai (2 Miếng)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Bánh Mandu (2 Cái)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Tôm viên (8 Viên)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Bò viên (8 Viên)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Bánh Mandu (2 Cái)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Tôm viên (8 Viên)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Bò viên (8 Viên)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Hồ lô (3 Viên)
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Tôm Surimi 3 Con
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Nhím cam
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Nhím vàng
/ho-chi-minh/ola-ngon-nha-tra-tra-sua,Nhím xanh
/ho-chi-minh/banh-mi-nuong-muoi-ot-co-nam,Trà sữa Trân Châu
/ho-chi-minh/banh-mi-nuong-muoi-ot-co-nam,Bánh mì nướng muối ớt đặt biệt nhiều đồ ăn và bánh mì
/ho-chi-minh/banh-mi-nuong-muoi-ot-co-nam,Trà Mãng Cầu
/ho-chi-minh/banh-mi-nuong-muoi-ot-co-nam,Bánh Mì Nướng Muối Ớt Đặc Biệt Nhiều Bánh Và Topping + Pepsi
/ho-chi-minh/banh-mi-nuong-muoi-ot-co-nam,Bánh mì nướng muối ớt + Bánh mì nướng muối ớt đầy đủ + Pepsi
/ho-chi-minh/banh-mi-nuong-muoi-ot-co-nam,Bánh mì nướng muối ớt + Bánh mì nướng muối ớt Xúc Xích + Pepsi
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Sữa Trân Châu
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Sữa King Ô Long
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Sữa Vớ HongKong
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Sữa 3 Loại Thạch
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Sữa Caramel
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Sữa Mật Ong
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Sữa Pudding
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Vải Hồng Đài
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Đào Hồng Đài
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Kim Quất Hồng Đài
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Phin Sữa Đá
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Bạc Xỉu
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Café Muối
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Phin Đen Đá
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Chocolate Đá Xay
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Matcha Đá Xay
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Sữa Tươi Creme Trân Châu Đường Đen
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Chocolate Creme Trân Châu Đường Đen
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Matcha Creme Trân Châu Đường Đen
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Sữa Ô Long Macchiato
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Sữa Vớ Macchiato
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Bí Đao Macchiato
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Vải Chanh Sả
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Đào Cam Sả
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Phúc Bồn Tử
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Bí Đao Trân Châu Trắng (L)
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Kiwi
/ho-chi-minh/what-the-shake-an-vat-tra-sua,Trà Tắc Trân Châu Trắng (L)
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Miến Gà Hấp
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Bún Thịt Xào
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Combo Bún Thịt Xào + Trà Tắc
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Bánh Canh Thịt + Cua + Chả Cua
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Bánh Canh Cua Đặc Biệt
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Bánh canh Thịt + Chả Cua
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Bánh canh Cua + Chả Cua
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Trứng cút thêm
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Cua thêm
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Chả thêm
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Thịt thêm
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Súp Thập Cẩm nhỏ
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Súp Cua nhỏ
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Súp Óc Heo nhỏ
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Súp Cua lớn
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Trứng vịt bắc thảo thêm
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Súp Còi Điệp Nhỏ 
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Súp Tôm nhỏ
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Súp Tôm lớn
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Cơm Gà Xối Mắm Tỏi
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Cơm Gà Luộc
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Cơm Gà Sốt Bơ Tỏi
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Combo Cơm gà + Coca Cola
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,"Bò Né: Bò, Trứng, Patê"
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,"Bò Né: Bò, Trứng, Patê, Xúc xích"
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,"Bò Bít Tết: Bò, Trứng, Patê"
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,"Bò Bít Tết: Bò, Trứng, Pate, Xúc Xích"
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,"Bánh Mì Chảo: Trứng, Pate, Xúc Xích"
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Khoai Tây Chiên
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Xúc Xích Đức
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Bánh Mì Ốp La
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Nui bò xào
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Mì bò xào
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Há Cảo Hấp
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Há Cảo Hấp
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Mì Xào Trứng Xúc Xích
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Nui Xào Trứng Xúc Xích
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Cam vắt
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Trà tắc 
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Chanh muối
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Đá chanh
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Cà Phê Sữa 
/ho-chi-minh/sup-sai-gon-banh-canh-cua-bo-bit-tet-hu-tieu-nam-vang,Cà Phê Đá 
/ho-chi-minh/gao-com-chay-nha-lam,Cơm đáy nồi chà bông Heo
/ho-chi-minh/gao-com-chay-nha-lam,Cơm đáy nồi chà bông rong biển
/ho-chi-minh/gao-com-chay-nha-lam,Cơm đáy nồi rong biển
/ho-chi-minh/gao-com-chay-nha-lam,BÁNH TRÁNG TÔM KHÔ CHÁY - 100G
/ho-chi-minh/gao-com-chay-nha-lam,BÁNH TRÁNG TÔM KHÔ CHÁY
/ho-chi-minh/gao-com-chay-nha-lam,Cơm cháy chà bông Heo
/ho-chi-minh/gao-com-chay-nha-lam,Cơm cháy chà bông rong biển
/ho-chi-minh/gao-com-chay-nha-lam,Cơm cháy rong biển
/ho-chi-minh/gao-com-chay-nha-lam,Cơm cháy chà bông Gà
/ho-chi-minh/gao-com-chay-nha-lam,Cơm cháy chà bông trứng muối
/ho-chi-minh/gao-com-chay-nha-lam,Cơm cháy lắc chà bông phô mai
/ho-chi-minh/gao-com-chay-nha-lam,Cơm cháy nước mắm
/ho-chi-minh/gao-com-chay-nha-lam,Cơm cháy tép tẩm vị
/ho-chi-minh/gao-com-chay-nha-lam,Cơm cháy trứng muối
/ho-chi-minh/gao-com-chay-nha-lam,Cơm cháy cá cờ gòn
/ho-chi-minh/gao-com-chay-nha-lam,Cơm cháy mắm ruốc sả
/ho-chi-minh/gao-com-chay-nha-lam,Cơm đáy nồi nước mắm
/ho-chi-minh/gao-com-chay-nha-lam,Cơm đáy nồi chà bông trứng muối
/ho-chi-minh/gao-com-chay-nha-lam,Cơm đáy nồi lắc chà bông phô mai
/ho-chi-minh/gao-com-chay-nha-lam,Cơm đáy nồi tép tẩm vị
/ho-chi-minh/gao-com-chay-nha-lam,Cơm đáy nồi trứng muối
/ho-chi-minh/gao-com-chay-nha-lam,Cơm đáy nồi cá cờ gòn
/ho-chi-minh/gao-com-chay-nha-lam,Cơm đáy nồi mắm ruốc sả
/ho-chi-minh/gao-com-chay-nha-lam,Khô heo cháy tỏi 250g
/ho-chi-minh/gao-com-chay-nha-lam,Khô gà lá chanh 250g
/ho-chi-minh/gao-com-chay-nha-lam,Khô gà sa tế tỏi 250g
/ho-chi-minh/gao-com-chay-nha-lam,Khô gà cay truyền thống 250g
/ho-chi-minh/gao-com-chay-nha-lam,Khô bò sợi thượng hạng 250g
/ho-chi-minh/gao-com-chay-nha-lam,Chà bông gà
/ho-chi-minh/gao-com-chay-nha-lam,Chà bông heo
/ho-chi-minh/gao-com-chay-nha-lam,Chà bông cá cờ
/ho-chi-minh/han-295-banh-trai-nuoc,Khoai tây lắc phô mai
/ho-chi-minh/han-295-banh-trai-nuoc,Tàu hủ Trứng Nhà Làm
/ho-chi-minh/han-295-banh-trai-nuoc,Cá viên chiên
/ho-chi-minh/han-295-banh-trai-nuoc,Hải sản viên sốt phô mai
/ho-chi-minh/han-295-banh-trai-nuoc,Cá viên chiên thập cẩm (nhỏ)
/ho-chi-minh/han-295-banh-trai-nuoc,Phô mai que
/ho-chi-minh/han-295-banh-trai-nuoc,Bò viên chiên
/ho-chi-minh/han-295-banh-trai-nuoc,Xúc xích Đức cao cấp
/ho-chi-minh/han-295-banh-trai-nuoc,Sò điệp Surimi
/ho-chi-minh/han-295-banh-trai-nuoc,Tôm viên chiên
/ho-chi-minh/han-295-banh-trai-nuoc,Cá viên chiên thập cẩm (vừa)
/ho-chi-minh/han-295-banh-trai-nuoc,Thanh Cua ( hàng singapore)
/ho-chi-minh/han-295-banh-trai-nuoc,Tàu hủ chiên sốt me
/ho-chi-minh/han-295-banh-trai-nuoc,Cá viên chiên thập cẩm (lớn)
/ho-chi-minh/han-295-banh-trai-nuoc,Bánh bao phô mai trứng muối 
/ho-chi-minh/han-295-banh-trai-nuoc,Cua viên Singapore
/ho-chi-minh/han-295-banh-trai-nuoc,Chả Giò Mayo Hải Sản
/ho-chi-minh/han-295-banh-trai-nuoc,Tàu Hủ Trứng Sốt Bơ Me
/ho-chi-minh/han-295-banh-trai-nuoc,Bánh Tráng Trộn Trứng + Sate Tỏi phi
/ho-chi-minh/han-295-banh-trai-nuoc,Bánh Tráng Cuốn Trứng + Tỏi Hành Phi
/ho-chi-minh/han-295-banh-trai-nuoc,Bánh Tráng Cuốn Thập Cẩm Lớn 
/ho-chi-minh/han-295-banh-trai-nuoc,Bánh Tráng Cuốn Bơ + Bò Đen
/ho-chi-minh/han-295-banh-trai-nuoc,Bánh Tráng Trộn Bơ Bò Đen Sate
/ho-chi-minh/han-295-banh-trai-nuoc,Bánh Tráng Cuốn Trứng + Xúc Xích 
/ho-chi-minh/han-295-banh-trai-nuoc,Bánh Tráng Cuốn Bơ Bò Đen Lớn 
/ho-chi-minh/han-295-banh-trai-nuoc,Bánh Tráng Cuốn Trứng Tỏi Phi Lớn 
/ho-chi-minh/han-295-banh-trai-nuoc,COMBO 1
/ho-chi-minh/han-295-banh-trai-nuoc,COMBO 2
/ho-chi-minh/han-295-banh-trai-nuoc,Combo 1 phần Bánh Tráng Cuốn + 1 Trà Tắc
/ho-chi-minh/han-295-banh-trai-nuoc,Tàu hủ trứng sốt me + đậu bắp + khoai tây lắc + 1 coca-cola 
/ho-chi-minh/han-295-banh-trai-nuoc,Cá viên thập cẩm vừa + 2 coca-cola
/ho-chi-minh/han-295-banh-trai-nuoc,Cá viên chiên thập cẩm lớn + tàu hủ chiên sốt me + khoai tây lắc + 3 coca-cola
/ho-chi-minh/han-295-banh-trai-nuoc,Tàu hủ trứng sốt me + trứng cút chiên sốt me + đậu bắp + khoai tây lắc + rau câu sắc màu lớn + 2 bánh tráng trộn trứng + bánh tráng dẻo bơ me + 3 coca-cola
/ho-chi-minh/han-295-banh-trai-nuoc,Tàu hủ trứng sốt me + khoai tây lắc + xoài lắc + bánh tráng trộn + flan + 2 coca-cola 
/ho-chi-minh/han-295-banh-trai-nuoc,Bánh flan truyền thống( 2 bánh)
/ho-chi-minh/han-295-banh-trai-nuoc,Bánh flan café
/ho-chi-minh/han-295-banh-trai-nuoc,Soda Dâu Tây
/ho-chi-minh/han-295-banh-trai-nuoc,Soda nhiệt đới
/ho-chi-minh/han-295-banh-trai-nuoc,Sữa Chua Việt Quốc Dầm
/ho-chi-minh/han-295-banh-trai-nuoc,Cacao Sữa Đá
/ho-chi-minh/han-295-banh-trai-nuoc,Trà Việt Quốc Dầm
/ho-chi-minh/han-295-banh-trai-nuoc,Café sữa đá
/ho-chi-minh/han-295-banh-trai-nuoc,Soda việt quất
/ho-chi-minh/han-295-banh-trai-nuoc,Coca
/ho-chi-minh/han-295-banh-trai-nuoc,Soda bạc hà
/ho-chi-minh/han-295-banh-trai-nuoc,Sữa Chua Phúc Bồn Tử Dầm
/ho-chi-minh/han-295-banh-trai-nuoc,Sting
/ho-chi-minh/han-295-banh-trai-nuoc,Sữa Chua Đào Dầm
/ho-chi-minh/han-295-banh-trai-nuoc,Thạch Dừa Siro Đá
/ho-chi-minh/han-295-banh-trai-nuoc,Trà Tắc 
/ho-chi-minh/han-295-banh-trai-nuoc,Soda Trái Vải
/ho-chi-minh/han-295-banh-trai-nuoc,7 Up
/ho-chi-minh/han-295-banh-trai-nuoc,Soda đào dầm
/ho-chi-minh/han-295-banh-trai-nuoc,Café đá
/ho-chi-minh/han-295-banh-trai-nuoc,Soda phúc bồn tử
/ho-chi-minh/an-vat-meo-ot,Nho Khô Mỹ Sunview Raisins 425gr
/ho-chi-minh/an-vat-meo-ot,Hạt Điều Xếp Hoa 500gr
/ho-chi-minh/an-vat-meo-ot,Hạt Bí Xanh Túi 500gr
/ho-chi-minh/an-vat-meo-ot,Rong Biển Cháy Tỏi 200gr
/ho-chi-minh/an-vat-meo-ot,Thanh Ngũ Cốc Mix Dừa Sấy 250gr
/ho-chi-minh/an-vat-meo-ot,Ngũ Cốc Sữa Chua Mix Hạt
/ho-chi-minh/an-vat-meo-ot,Bánh Thuyền Mix Hạt Dinh Dưỡng 250gr
/ho-chi-minh/an-vat-meo-ot,Thanh Ngũ Cốc Mix Chà Bông 250gr
/ho-chi-minh/an-vat-meo-ot,Thanh Ngũ Cốc Mix Rong Biển 250gr
/ho-chi-minh/an-vat-meo-ot,Hạt Macca Bi 500gr
/ho-chi-minh/an-vat-meo-ot,Hạt Dẻ Cười Mỹ 500gr
/ho-chi-minh/an-vat-meo-ot,Hạt Hạnh Nhân Vỏ Mỏng KINGNUTS 450gr
/ho-chi-minh/an-vat-meo-ot,250gr Thanh Rong Biển Kẹp Hạt Mini
/ho-chi-minh/an-vat-meo-ot,Bột Cacao Nguyên Chất Đắk Lắk 500gr
/ho-chi-minh/an-vat-meo-ot,Trà Hoa Cúc Đường Phèn 500gr
/ho-chi-minh/an-vat-meo-ot,Khô Cá Chỉ Vàng Rim Sate Cay 250gr
/ho-chi-minh/an-vat-meo-ot,Khô Mực Bơ Tỏi 300gr
/ho-chi-minh/an-vat-meo-ot,Khô Mực Tomyum 300gr
/ho-chi-minh/an-vat-meo-ot,Khô Gà Lá Chanh 500gr
/ho-chi-minh/an-vat-meo-ot,Khô Gà Bơ Tỏi 500gr
/ho-chi-minh/an-vat-meo-ot,Khô Heo Cháy Tỏi 500gr
/ho-chi-minh/an-vat-meo-ot,Khô Bò Miếng Mềm 250gr
/ho-chi-minh/an-vat-meo-ot,Khô Bò Que 250gr
/ho-chi-minh/an-vat-meo-ot,Khô Bò Miếng Sốt Chanh 250gr
/ho-chi-minh/an-vat-meo-ot,Chà Bông Cay 250gr
/ho-chi-minh/an-vat-meo-ot,Chả Giò Tôm Sấy Mini 330gr
/ho-chi-minh/an-vat-meo-ot,Bắp Sấy Tỏi Ớt 350gr
/ho-chi-minh/an-vat-meo-ot,Rong Biển Chà Bông 150gr
/ho-chi-minh/an-vat-meo-ot,Mít Sấy Xuất Khẩu 500gr
/ho-chi-minh/an-vat-meo-ot,Thập Cẩm Sấy Xuất Khẩu 500gr
/ho-chi-minh/an-vat-meo-ot,Kẹo C Trái Cây Ngũ Sắc 450gr
/ho-chi-minh/an-vat-meo-ot,Bánh Gấu Mix Vị 350gr
/ho-chi-minh/an-vat-meo-ot,Bánh Gấu Nhân Cafe 400gr
/ho-chi-minh/an-vat-meo-ot,Bánh Gấu Chùm Ngây 400gr
/ho-chi-minh/an-vat-meo-ot,Snack Cua Hành Mắm Ớt
/ho-chi-minh/an-vat-meo-ot,Bánh Tai Nhí Truyền Thống 300gr
/ho-chi-minh/an-vat-meo-ot,Snack Bim Que Mix Đậu Hà Lan 300gr
/ho-chi-minh/an-vat-meo-ot,Bánh Tai Nhí Khoai Môn 300gr
/ho-chi-minh/an-vat-meo-ot,500gr Bánh Tai Heo Mắm Ớt
/ho-chi-minh/an-vat-meo-ot,Bánh Tai Nhí Trà Xanh 300gr
/ho-chi-minh/an-vat-meo-ot,5 Bịch Cơm Cháy Mắm Hành
/ho-chi-minh/an-vat-meo-ot,Cơm Cháy Siêu Chà Bông 500gr
/ho-chi-minh/an-vat-meo-ot,Cơm Cháy Đáy Nồi Chà Bông 500gr
/ho-chi-minh/an-vat-meo-ot,Cơm Cháy Đáy Nồi Mắm Hành 500gr
/ho-chi-minh/an-vat-meo-ot,Mật Ong Hoa Cà Phê 1 Lít
/ho-chi-minh/an-vat-meo-ot,Đậu Hà Lan Sấy Giòn 500gr
/ho-chi-minh/an-vat-meo-ot,Đậu Hà Lan Sấy Giòn 500gr
/ho-chi-minh/an-vat-meo-ot,Đậu Phộng Tỏi Ớt 500gr
/ho-chi-minh/an-vat-meo-ot,Đậu Phộng Da Cá Cốt Dừa 500gr
/ho-chi-minh/an-vat-meo-ot,Bánh Tráng Chà Bông Tỏi 250gr
/ho-chi-minh/an-vat-meo-ot,Bánh Tráng Tôm Cháy Tỏi Hủ 360gr
/ho-chi-minh/an-vat-meo-ot,Hành Tây Phi 500gr
/ho-chi-minh/cha-lui-chi-em-duong-so-6,Nem lụi combo phần 2 người
/ho-chi-minh/cha-lui-chi-em-duong-so-6,Chả lụi phần 2 người
/ho-chi-minh/cha-lui-chi-em-duong-so-6,Nem chua nướng
/ho-chi-minh/cha-lui-chi-em-duong-so-6,Nem lụi phần 1 người
/ho-chi-minh/cha-lui-chi-em-duong-so-6,Rau thêm
/ho-chi-minh/cha-lui-chi-em-duong-so-6,Xoài thêm
/ho-chi-minh/cha-lui-chi-em-duong-so-6,Trứng thêm
/ho-chi-minh/cha-lui-chi-em-duong-so-6,Bánh tráng thêm
/ho-chi-minh/cha-lui-chi-em-duong-so-6,Nước chấm thêm
/ho-chi-minh/cha-lui-chi-em-duong-so-6,Sting
/ho-chi-minh/cha-lui-chi-em-duong-so-6,Pepsi
/ho-chi-minh/cha-lui-chi-em-duong-so-6,Coca
/ho-chi-minh/cha-lui-chi-em-duong-so-6,Xá xị
/ho-chi-minh/cha-lui-chi-em-duong-so-6,Nước suối
/ho-chi-minh/cha-lui-chi-em-duong-so-6,7up
/ho-chi-minh/tiem-an-vat-ahnie-banh-trang-an-vat-tra-sua-pham-hung,Bánh tráng full topping+ trà đào
